SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
ChartCaption, "feeder160:Power, max=1E003 "
Line, "Line.2220", "2239.1.2.3.4", "2220.1.2.3.4", 0, 8,  0, 0, 7.1995579, 0, 5382.02, 101617.96, 5378.3, 101613.46, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2213_0", "2199.1.2.3.4", "2213_1.1.2.3.4", 256, 8,  0, 0, 7.1995579, 0, 5518.47, 101847.63, 5519.78, 101853.95, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2224_1", "2224_1.1.2.3.4", "2224_2.1.2.3.4", 512, 8,  0, 0, 7.1995579, 0, 5302.89, 101444.43, 5301.06, 101393.02, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2212_3", "2212_3.1.2.3.4", "2212_4.1.2.3.4", 768, 8,  0, 0, 7.1995579, 0, 5396.51, 101882.52, 5395.39, 101882.45, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2221", "2221_1.1.2.3.4", "2221.1.2.3.4", 1024, 8,  0, 0, 7.1995579, 0, 5401.53, 101609.78, 5408.68, 101606.58, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2212_0", "2211.1.2.3.4", "2212_1.1.2.3.4", 1280, 8,  0, 0, 7.1995579, 0, 5398.56, 101866.18, 5398.2, 101867.94, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2191", "2211.1.2.3.4", "2191.1.2.3.4", 1536, 8,  0, 0, 7.1995579, 0, 5398.56, 101866.18, 5377.98, 101865.2, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2206_0", "2202.1.2.3.4", "2206_1.1.2.3.4", 1792, 8,  0, 0, 7.1995579, 0, 5491.5, 101862.14, 5490.99, 101859.86, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2194_1", "2194_1.1.2.3.4", "2194_2.1.2.3.4", 2048, 8,  0, 0, 7.1995579, 0, 5485.06, 101754.64, 5485.67, 101754.69, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2232", "2237.1.2.3.4", "2232.1.2.3.4", 2304, 8,  0, 0, 7.1995579, 0, 5506.59, 101804.62, 5510.59, 101814.97, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.2235", "2235_3.1.2.3.4", "2235.1.2.3.4", 2560, 8,  0, 0, 7.1995579, 0, 5448.12, 101717.82, 5465.88, 101734, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.2237_1", "2237_1.1.2.3.4", "2237_2.1.2.3.4", 2816, 8,  0, 0, 7.1995579, 0, 5498.62, 101786.42, 5501.91, 101794.53, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.2229_0", "2197.1.2.3.4", "2229_1.1.2.3.4", 3072, 8,  0, 0, 7.1995579, 0, 5500.16, 101820.24, 5500.46, 101822.01, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2215_0", "2233.1.2.3.4", "2215_1.1.2.3.4", 3328, 8,  0, 0, 7.1995579, 0, 5529.73, 101880.64, 5529.18, 101881.65, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2193", "2193_1.1.2.3.4", "2193.1.2.3.4", 3584, 8,  0, 0, 7.1995579, 0, 5485.16, 101753.92, 5484.95, 101753.54, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2198_2", "2198_2.1.2.3.4", "2198_3.1.2.3.4", 3840, 8,  0, 0, 7.1995579, 0, 5516.22, 101833.18, 5518.8, 101841.78, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2210_1", "2210_1.1.2.3.4", "2210_2.1.2.3.4", 4096, 8,  0, 0, 7.1995579, 0, 5426.33, 101869.38, 5426.54, 101869.59, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2197_1", "2197_1.1.2.3.4", "2197_2.1.2.3.4", 4352, 8,  0, 0, 7.1995579, 0, 5503.06, 101819.11, 5502.3, 101819.43, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2201", "2233.1.2.3.4", "2201.1.2.3.4", 4608, 8,  0, 0, 7.1995579, 0, 5529.73, 101880.64, 5487.18, 101874.8, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2240", "2225.1.2.3.4", "2240.1.2.3.4", 4864, 8,  0, 0, 7.1995579, 0, 5307.7, 101535.52, 5331.32, 101524.61, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2190", "2189.1.2.3.4", "2190.1.2.3.4", 5120, 8,  0, 0, 7.1995579, 0, 5463.63, 101872.61, 5467.97, 101850.69, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2204", "2204_1.1.2.3.4", "2204.1.2.3.4", 5376, 8,  0, 0, 7.1995579, 0, 5492.05, 101859.95, 5494.46, 101858.15, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2202", "2201.1.2.3.4", "2202.1.2.3.4", 5632, 8,  0, 0, 7.1995579, 0, 5487.18, 101874.8, 5491.5, 101862.14, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2203", "2203_1.1.2.3.4", "2203.1.2.3.4", 5888, 8,  0, 0, 7.1995579, 0, 5489.68, 101872.04, 5491.4, 101872.32, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2235_0", "2228.1.2.3.4", "2235_1.1.2.3.4", 6144, 8,  0, 0, 7.1995579, 0, 5444.66, 101717.58, 5444.96, 101717.31, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.2204_0", "2202.1.2.3.4", "2204_1.1.2.3.4", 6400, 8,  0, 0, 7.1995579, 0, 5491.5, 101862.14, 5492.05, 101859.95, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2198_0", "2232.1.2.3.4", "2198_1.1.2.3.4", 6656, 8,  0, 0, 7.1995579, 0, 5510.59, 101814.97, 5513.91, 101826.11, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2238_0", "2228.1.2.3.4", "2238_1.1.2.3.4", 6912, 8,  0, 0, 7.1995579, 0, 5444.66, 101717.58, 5414.23, 101690.43, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2237", "2237_3.1.2.3.4", "2237.1.2.3.4", 7168, 8,  0, 0, 7.1995579, 0, 5502.59, 101794.28, 5506.59, 101804.62, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.2198", "2198_3.1.2.3.4", "2198.1.2.3.4", 7424, 8,  0, 0, 7.1995579, 0, 5518.8, 101841.78, 5518.43, 101842.46, 0, 1, 0, 0, 0, 0, 16, 1
Line, "Line.2217_0", "2215.1.2.3.4", "2217_1.1.2.3.4", 7680, 8,  0, 0, 7.1995579, 0, 5529.23, 101882.13, 5531.15, 101882.66, 0, 1, 0, 0, 0, 0, 16, 1
